Model,Dataset/Fold,Reduction,Accuracy,Time,F1
"KNN, 7, clark_distance, information_gain_weight, shepard, DROP3",Hepatitis/4,DROP3,0.8125,0.0009970664978027344,0.728448275862069
"KNN, 1, euclidean_distance, reliefF_weight, majority_class, DROP3",Hepatitis/4,DROP3,0.8125,0.001992940902709961,0.728448275862069
"KNN, 1, euclidean_distance, reliefF_weight, inverse_distance_weighted, DROP3",Hepatitis/4,DROP3,0.8125,0.0009961128234863281,0.728448275862069
"KNN, 1, euclidean_distance, reliefF_weight, shepard, DROP3",Hepatitis/4,DROP3,0.8125,0.0010576248168945312,0.728448275862069
"KNN, 1, manhattan_distance, reliefF_weight, majority_class, DROP3",Hepatitis/4,DROP3,0.8125,0.001992940902709961,0.728448275862069
"KNN, 1, manhattan_distance, reliefF_weight, inverse_distance_weighted, DROP3",Hepatitis/4,DROP3,0.8125,0.0009961128234863281,0.728448275862069
"KNN, 1, manhattan_distance, reliefF_weight, shepard, DROP3",Hepatitis/4,DROP3,0.8125,0.0009965896606445312,0.728448275862069
"KNN, 1, clark_distance, reliefF_weight, majority_class, DROP3",Hepatitis/4,DROP3,0.8125,0.001993417739868164,0.728448275862069
"KNN, 1, clark_distance, reliefF_weight, inverse_distance_weighted, DROP3",Hepatitis/4,DROP3,0.8125,0.0009980201721191406,0.728448275862069
"KNN, 1, clark_distance, reliefF_weight, shepard, DROP3",Hepatitis/4,DROP3,0.8125,0.0009970664978027344,0.728448275862069
"KNN, 3, euclidean_distance, reliefF_weight, majority_class, DROP3",Hepatitis/4,DROP3,0.8125,0.0023741722106933594,0.728448275862069
"KNN, 3, euclidean_distance, reliefF_weight, inverse_distance_weighted, DROP3",Hepatitis/4,DROP3,0.8125,0.000995635986328125,0.728448275862069
"KNN, 3, euclidean_distance, reliefF_weight, shepard, DROP3",Hepatitis/4,DROP3,0.8125,0.0009958744049072266,0.728448275862069
"KNN, 3, manhattan_distance, reliefF_weight, majority_class, DROP3",Hepatitis/4,DROP3,0.8125,0.001994609832763672,0.728448275862069
"KNN, 3, manhattan_distance, reliefF_weight, inverse_distance_weighted, DROP3",Hepatitis/4,DROP3,0.8125,0.0009961128234863281,0.728448275862069
"KNN, 3, manhattan_distance, reliefF_weight, shepard, DROP3",Hepatitis/4,DROP3,0.8125,0.001992940902709961,0.728448275862069
"KNN, 3, clark_distance, reliefF_weight, majority_class, DROP3",Hepatitis/4,DROP3,0.8125,0.0009965896606445312,0.728448275862069
"KNN, 3, clark_distance, reliefF_weight, inverse_distance_weighted, DROP3",Hepatitis/4,DROP3,0.8125,0.0009975433349609375,0.728448275862069
"KNN, 3, clark_distance, reliefF_weight, shepard, DROP3",Hepatitis/4,DROP3,0.8125,0.0009965896606445312,0.728448275862069
"KNN, 5, euclidean_distance, reliefF_weight, majority_class, DROP3",Hepatitis/4,DROP3,0.8125,0.003986358642578125,0.728448275862069
"KNN, 5, euclidean_distance, reliefF_weight, inverse_distance_weighted, DROP3",Hepatitis/4,DROP3,0.8125,0.0009965896606445312,0.728448275862069
"KNN, 5, euclidean_distance, reliefF_weight, shepard, DROP3",Hepatitis/4,DROP3,0.8125,0.0009968280792236328,0.728448275862069
"KNN, 5, manhattan_distance, reliefF_weight, majority_class, DROP3",Hepatitis/4,DROP3,0.8125,0.0009963512420654297,0.728448275862069
"KNN, 5, manhattan_distance, reliefF_weight, inverse_distance_weighted, DROP3",Hepatitis/4,DROP3,0.8125,0.0009980201721191406,0.728448275862069
"KNN, 5, manhattan_distance, reliefF_weight, shepard, DROP3",Hepatitis/4,DROP3,0.8125,0.0009965896606445312,0.728448275862069
"KNN, 5, clark_distance, reliefF_weight, majority_class, DROP3",Hepatitis/4,DROP3,0.8125,0.002989053726196289,0.728448275862069
"KNN, 5, clark_distance, reliefF_weight, inverse_distance_weighted, DROP3",Hepatitis/4,DROP3,0.8125,0.0019936561584472656,0.728448275862069
"KNN, 5, clark_distance, reliefF_weight, shepard, DROP3",Hepatitis/4,DROP3,0.8125,0.000997304916381836,0.728448275862069
"KNN, 7, euclidean_distance, reliefF_weight, majority_class, DROP3",Hepatitis/4,DROP3,0.8125,0.004984855651855469,0.728448275862069
"KNN, 7, euclidean_distance, reliefF_weight, inverse_distance_weighted, DROP3",Hepatitis/4,DROP3,0.8125,0.0019927024841308594,0.728448275862069
"KNN, 7, euclidean_distance, reliefF_weight, shepard, DROP3",Hepatitis/4,DROP3,0.8125,0.002990245819091797,0.728448275862069
"KNN, 7, manhattan_distance, reliefF_weight, majority_class, DROP3",Hepatitis/4,DROP3,0.8125,0.001991748809814453,0.728448275862069
"KNN, 7, manhattan_distance, reliefF_weight, inverse_distance_weighted, DROP3",Hepatitis/4,DROP3,0.8125,0.0029892921447753906,0.728448275862069
"KNN, 7, manhattan_distance, reliefF_weight, shepard, DROP3",Hepatitis/4,DROP3,0.8125,0.001991748809814453,0.728448275862069
"KNN, 7, clark_distance, reliefF_weight, majority_class, DROP3",Hepatitis/4,DROP3,0.8125,0.003986358642578125,0.728448275862069
"KNN, 7, clark_distance, reliefF_weight, inverse_distance_weighted, DROP3",Hepatitis/4,DROP3,0.8125,0.0029904842376708984,0.728448275862069
"KNN, 7, clark_distance, reliefF_weight, shepard, DROP3",Hepatitis/4,DROP3,0.8125,0.0039861202239990234,0.728448275862069
"KNN, 1, euclidean_distance, equal_weight, majority_class, DROP3",Hepatitis/5,DROP3,0.8235294117647058,0.002989530563354492,0.8089249492900609
"KNN, 1, euclidean_distance, equal_weight, inverse_distance_weighted, DROP3",Hepatitis/5,DROP3,0.8235294117647058,0.0019936561584472656,0.8089249492900609
"KNN, 1, euclidean_distance, equal_weight, shepard, DROP3",Hepatitis/5,DROP3,0.8235294117647058,0.001993894577026367,0.8089249492900609
"KNN, 1, manhattan_distance, equal_weight, majority_class, DROP3",Hepatitis/5,DROP3,0.8235294117647058,0.0009958744049072266,0.8089249492900609
"KNN, 1, manhattan_distance, equal_weight, inverse_distance_weighted, DROP3",Hepatitis/5,DROP3,0.8235294117647058,0.0009965896606445312,0.8089249492900609
"KNN, 1, manhattan_distance, equal_weight, shepard, DROP3",Hepatitis/5,DROP3,0.8235294117647058,0.0009963512420654297,0.8089249492900609
"KNN, 1, clark_distance, equal_weight, majority_class, DROP3",Hepatitis/5,DROP3,0.8235294117647058,0.0019936561584472656,0.8089249492900609
"KNN, 1, clark_distance, equal_weight, inverse_distance_weighted, DROP3",Hepatitis/5,DROP3,0.8235294117647058,0.0009965896606445312,0.8089249492900609
"KNN, 1, clark_distance, equal_weight, shepard, DROP3",Hepatitis/5,DROP3,0.8235294117647058,0.001993417739868164,0.8089249492900609
"KNN, 3, euclidean_distance, equal_weight, majority_class, DROP3",Hepatitis/5,DROP3,0.8823529411764706,0.000997304916381836,0.8823529411764706
"KNN, 3, euclidean_distance, equal_weight, inverse_distance_weighted, DROP3",Hepatitis/5,DROP3,0.8823529411764706,0.0009968280792236328,0.8823529411764706
"KNN, 3, euclidean_distance, equal_weight, shepard, DROP3",Hepatitis/5,DROP3,0.8823529411764706,0.000995635986328125,0.8823529411764706
"KNN, 3, manhattan_distance, equal_weight, majority_class, DROP3",Hepatitis/5,DROP3,0.8823529411764706,0.0019981861114501953,0.8823529411764706
"KNN, 3, manhattan_distance, equal_weight, inverse_distance_weighted, DROP3",Hepatitis/5,DROP3,0.8823529411764706,0.0009965896606445312,0.8823529411764706
"KNN, 3, manhattan_distance, equal_weight, shepard, DROP3",Hepatitis/5,DROP3,0.8823529411764706,0.0009965896606445312,0.8823529411764706
"KNN, 3, clark_distance, equal_weight, majority_class, DROP3",Hepatitis/5,DROP3,0.8823529411764706,0.001994609832763672,0.8823529411764706
"KNN, 3, clark_distance, equal_weight, inverse_distance_weighted, DROP3",Hepatitis/5,DROP3,0.8823529411764706,0.0015025138854980469,0.8823529411764706
"KNN, 3, clark_distance, equal_weight, shepard, DROP3",Hepatitis/5,DROP3,0.8235294117647058,0.0009961128234863281,0.8089249492900609
"KNN, 5, euclidean_distance, equal_weight, majority_class, DROP3",Hepatitis/5,DROP3,0.8235294117647058,0.0019936561584472656,0.7438330170777988
"KNN, 5, euclidean_distance, equal_weight, inverse_distance_weighted, DROP3",Hepatitis/5,DROP3,0.8235294117647058,0.0009963512420654297,0.7438330170777988
"KNN, 5, euclidean_distance, equal_weight, shepard, DROP3",Hepatitis/5,DROP3,0.8823529411764706,0.0009975433349609375,0.8568627450980392
"KNN, 5, manhattan_distance, equal_weight, majority_class, DROP3",Hepatitis/5,DROP3,0.8235294117647058,0.001993417739868164,0.7438330170777988
"KNN, 5, manhattan_distance, equal_weight, inverse_distance_weighted, DROP3",Hepatitis/5,DROP3,0.8823529411764706,0.0009965896606445312,0.8568627450980392
"KNN, 5, manhattan_distance, equal_weight, shepard, DROP3",Hepatitis/5,DROP3,0.8823529411764706,0.0009968280792236328,0.8823529411764706
"KNN, 5, clark_distance, equal_weight, majority_class, DROP3",Hepatitis/5,DROP3,0.8235294117647058,0.0019941329956054688,0.7438330170777988
"KNN, 5, clark_distance, equal_weight, inverse_distance_weighted, DROP3",Hepatitis/5,DROP3,0.8823529411764706,0.0019927024841308594,0.8568627450980392
"KNN, 5, clark_distance, equal_weight, shepard, DROP3",Hepatitis/5,DROP3,0.8235294117647058,0.0009963512420654297,0.8089249492900609
"KNN, 7, euclidean_distance, equal_weight, majority_class, DROP3",Hepatitis/5,DROP3,0.8235294117647058,0.0019936561584472656,0.7438330170777988
"KNN, 7, euclidean_distance, equal_weight, inverse_distance_weighted, DROP3",Hepatitis/5,DROP3,0.8235294117647058,0.0009963512420654297,0.7438330170777988
"KNN, 7, euclidean_distance, equal_weight, shepard, DROP3",Hepatitis/5,DROP3,0.8235294117647058,0.0009970664978027344,0.7438330170777988
"KNN, 7, manhattan_distance, equal_weight, majority_class, DROP3",Hepatitis/5,DROP3,0.8235294117647058,0.0019922256469726562,0.7438330170777988
"KNN, 7, manhattan_distance, equal_weight, inverse_distance_weighted, DROP3",Hepatitis/5,DROP3,0.8235294117647058,0.001992940902709961,0.7438330170777988
"KNN, 7, manhattan_distance, equal_weight, shepard, DROP3",Hepatitis/5,DROP3,0.8823529411764706,0.0009968280792236328,0.8823529411764706
"KNN, 7, clark_distance, equal_weight, majority_class, DROP3",Hepatitis/5,DROP3,0.8235294117647058,0.0009970664978027344,0.7438330170777988
"KNN, 7, clark_distance, equal_weight, inverse_distance_weighted, DROP3",Hepatitis/5,DROP3,0.8235294117647058,0.0009963512420654297,0.7438330170777988
"KNN, 7, clark_distance, equal_weight, shepard, DROP3",Hepatitis/5,DROP3,0.8235294117647058,0.0009965896606445312,0.8089249492900609
"KNN, 1, euclidean_distance, information_gain_weight, majority_class, DROP3",Hepatitis/5,DROP3,0.7058823529411765,0.0021653175354003906,0.7372549019607844
"KNN, 1, euclidean_distance, information_gain_weight, inverse_distance_weighted, DROP3",Hepatitis/5,DROP3,0.7058823529411765,0.0009961128234863281,0.7372549019607844
"KNN, 1, euclidean_distance, information_gain_weight, shepard, DROP3",Hepatitis/5,DROP3,0.7058823529411765,0.0009975433349609375,0.7372549019607844
"KNN, 1, manhattan_distance, information_gain_weight, majority_class, DROP3",Hepatitis/5,DROP3,0.8235294117647058,0.001993894577026367,0.8328664799253033
"KNN, 1, manhattan_distance, information_gain_weight, inverse_distance_weighted, DROP3",Hepatitis/5,DROP3,0.8235294117647058,0.0009963512420654297,0.8328664799253033
"KNN, 1, manhattan_distance, information_gain_weight, shepard, DROP3",Hepatitis/5,DROP3,0.8235294117647058,0.001991748809814453,0.8328664799253033
"KNN, 1, clark_distance, information_gain_weight, majority_class, DROP3",Hepatitis/5,DROP3,0.8235294117647058,0.002195119857788086,0.8089249492900609
"KNN, 1, clark_distance, information_gain_weight, inverse_distance_weighted, DROP3",Hepatitis/5,DROP3,0.8235294117647058,0.0013761520385742188,0.8089249492900609
"KNN, 1, clark_distance, information_gain_weight, shepard, DROP3",Hepatitis/5,DROP3,0.8235294117647058,0.001993417739868164,0.8089249492900609
"KNN, 3, euclidean_distance, information_gain_weight, majority_class, DROP3",Hepatitis/5,DROP3,0.8235294117647058,0.0019936561584472656,0.8328664799253033
"KNN, 3, euclidean_distance, information_gain_weight, inverse_distance_weighted, DROP3",Hepatitis/5,DROP3,0.8235294117647058,0.001992464065551758,0.8328664799253033
"KNN, 3, euclidean_distance, information_gain_weight, shepard, DROP3",Hepatitis/5,DROP3,0.8235294117647058,0.0014967918395996094,0.8328664799253033
"KNN, 3, manhattan_distance, information_gain_weight, majority_class, DROP3",Hepatitis/5,DROP3,0.8235294117647058,0.0019927024841308594,0.8089249492900609
"KNN, 3, manhattan_distance, information_gain_weight, inverse_distance_weighted, DROP3",Hepatitis/5,DROP3,0.8235294117647058,0.0009965896606445312,0.8089249492900609
"KNN, 3, manhattan_distance, information_gain_weight, shepard, DROP3",Hepatitis/5,DROP3,0.8235294117647058,0.0019931793212890625,0.8089249492900609
"KNN, 3, clark_distance, information_gain_weight, majority_class, DROP3",Hepatitis/5,DROP3,0.8235294117647058,0.001992464065551758,0.8328664799253033
"KNN, 3, clark_distance, information_gain_weight, inverse_distance_weighted, DROP3",Hepatitis/5,DROP3,0.8235294117647058,0.0019922256469726562,0.8328664799253033
"KNN, 3, clark_distance, information_gain_weight, shepard, DROP3",Hepatitis/5,DROP3,0.8235294117647058,0.0019936561584472656,0.8328664799253033
"KNN, 5, euclidean_distance, information_gain_weight, majority_class, DROP3",Hepatitis/5,DROP3,0.8235294117647058,0.003056764602661133,0.7438330170777988
"KNN, 5, euclidean_distance, information_gain_weight, inverse_distance_weighted, DROP3",Hepatitis/5,DROP3,0.8235294117647058,0.0019931793212890625,0.7438330170777988
"KNN, 5, euclidean_distance, information_gain_weight, shepard, DROP3",Hepatitis/5,DROP3,0.8235294117647058,0.0019922256469726562,0.7438330170777988
"KNN, 5, manhattan_distance, information_gain_weight, majority_class, DROP3",Hepatitis/5,DROP3,0.8235294117647058,0.0019943714141845703,0.7438330170777988
"KNN, 5, manhattan_distance, information_gain_weight, inverse_distance_weighted, DROP3",Hepatitis/5,DROP3,0.8235294117647058,0.00208282470703125,0.7438330170777988
"KNN, 5, manhattan_distance, information_gain_weight, shepard, DROP3",Hepatitis/5,DROP3,0.7647058823529411,0.0019931793212890625,0.7137254901960784
"KNN, 5, clark_distance, information_gain_weight, majority_class, DROP3",Hepatitis/5,DROP3,0.8235294117647058,0.00299072265625,0.7438330170777988
"KNN, 5, clark_distance, information_gain_weight, inverse_distance_weighted, DROP3",Hepatitis/5,DROP3,0.8235294117647058,0.0019922256469726562,0.7438330170777988
"KNN, 5, clark_distance, information_gain_weight, shepard, DROP3",Hepatitis/5,DROP3,0.8235294117647058,0.002015829086303711,0.8089249492900609
"KNN, 7, euclidean_distance, information_gain_weight, majority_class, DROP3",Hepatitis/5,DROP3,0.8235294117647058,0.002071380615234375,0.7438330170777988
"KNN, 7, euclidean_distance, information_gain_weight, inverse_distance_weighted, DROP3",Hepatitis/5,DROP3,0.8235294117647058,0.0014612674713134766,0.7438330170777988
"KNN, 7, euclidean_distance, information_gain_weight, shepard, DROP3",Hepatitis/5,DROP3,0.8235294117647058,0.001995086669921875,0.7438330170777988
"KNN, 7, manhattan_distance, information_gain_weight, majority_class, DROP3",Hepatitis/5,DROP3,0.8235294117647058,0.0019919872283935547,0.7438330170777988
"KNN, 7, manhattan_distance, information_gain_weight, inverse_distance_weighted, DROP3",Hepatitis/5,DROP3,0.8235294117647058,0.0019919872283935547,0.7438330170777988
"KNN, 7, manhattan_distance, information_gain_weight, shepard, DROP3",Hepatitis/5,DROP3,0.7647058823529411,0.000997781753540039,0.7137254901960784
"KNN, 7, clark_distance, information_gain_weight, majority_class, DROP3",Hepatitis/5,DROP3,0.8235294117647058,0.0009963512420654297,0.7438330170777988
"KNN, 7, clark_distance, information_gain_weight, inverse_distance_weighted, DROP3",Hepatitis/5,DROP3,0.8235294117647058,0.0019927024841308594,0.7438330170777988
"KNN, 7, clark_distance, information_gain_weight, shepard, DROP3",Hepatitis/5,DROP3,0.8235294117647058,0.001993417739868164,0.8089249492900609
"KNN, 1, euclidean_distance, reliefF_weight, majority_class, DROP3",Hepatitis/5,DROP3,0.8235294117647058,0.001992940902709961,0.7438330170777988
"KNN, 1, euclidean_distance, reliefF_weight, inverse_distance_weighted, DROP3",Hepatitis/5,DROP3,0.8235294117647058,0.000997304916381836,0.7438330170777988
"KNN, 1, euclidean_distance, reliefF_weight, shepard, DROP3",Hepatitis/5,DROP3,0.8235294117647058,0.0009961128234863281,0.7438330170777988
"KNN, 1, manhattan_distance, reliefF_weight, majority_class, DROP3",Hepatitis/5,DROP3,0.8235294117647058,0.0019922256469726562,0.7438330170777988
"KNN, 1, manhattan_distance, reliefF_weight, inverse_distance_weighted, DROP3",Hepatitis/5,DROP3,0.8235294117647058,0.001993417739868164,0.7438330170777988
"KNN, 1, manhattan_distance, reliefF_weight, shepard, DROP3",Hepatitis/5,DROP3,0.8235294117647058,0.0009975433349609375,0.7438330170777988
"KNN, 1, clark_distance, reliefF_weight, majority_class, DROP3",Hepatitis/5,DROP3,0.8823529411764706,0.0009965896606445312,0.8823529411764706
"KNN, 1, clark_distance, reliefF_weight, inverse_distance_weighted, DROP3",Hepatitis/5,DROP3,0.8823529411764706,0.000995635986328125,0.8823529411764706
"KNN, 1, clark_distance, reliefF_weight, shepard, DROP3",Hepatitis/5,DROP3,0.8823529411764706,0.000997781753540039,0.8823529411764706
"KNN, 3, euclidean_distance, reliefF_weight, majority_class, DROP3",Hepatitis/5,DROP3,0.9411764705882353,0.0019941329956054688,0.9363083164300203
"KNN, 3, euclidean_distance, reliefF_weight, inverse_distance_weighted, DROP3",Hepatitis/5,DROP3,0.9411764705882353,0.000997781753540039,0.9363083164300203
"KNN, 3, euclidean_distance, reliefF_weight, shepard, DROP3",Hepatitis/5,DROP3,0.9411764705882353,0.0009968280792236328,0.9363083164300203
"KNN, 3, manhattan_distance, reliefF_weight, majority_class, DROP3",Hepatitis/5,DROP3,0.8235294117647058,0.0019991397857666016,0.7438330170777988
"KNN, 3, manhattan_distance, reliefF_weight, inverse_distance_weighted, DROP3",Hepatitis/5,DROP3,0.8235294117647058,0.0009965896606445312,0.7438330170777988
"KNN, 3, manhattan_distance, reliefF_weight, shepard, DROP3",Hepatitis/5,DROP3,0.8235294117647058,0.0009968280792236328,0.7438330170777988
"KNN, 3, clark_distance, reliefF_weight, majority_class, DROP3",Hepatitis/5,DROP3,0.8823529411764706,0.0019936561584472656,0.8823529411764706
"KNN, 3, clark_distance, reliefF_weight, inverse_distance_weighted, DROP3",Hepatitis/5,DROP3,0.8823529411764706,0.0015034675598144531,0.8823529411764706
"KNN, 3, clark_distance, reliefF_weight, shepard, DROP3",Hepatitis/5,DROP3,0.8823529411764706,0.0009965896606445312,0.8823529411764706
"KNN, 5, euclidean_distance, reliefF_weight, majority_class, DROP3",Hepatitis/5,DROP3,0.8235294117647058,0.0030765533447265625,0.7438330170777988
"KNN, 5, euclidean_distance, reliefF_weight, inverse_distance_weighted, DROP3",Hepatitis/5,DROP3,0.8235294117647058,0.002048492431640625,0.7438330170777988
"KNN, 5, euclidean_distance, reliefF_weight, shepard, DROP3",Hepatitis/5,DROP3,0.8235294117647058,0.0009980201721191406,0.7438330170777988
"KNN, 5, manhattan_distance, reliefF_weight, majority_class, DROP3",Hepatitis/5,DROP3,0.8235294117647058,0.001992940902709961,0.7438330170777988
"KNN, 5, manhattan_distance, reliefF_weight, inverse_distance_weighted, DROP3",Hepatitis/5,DROP3,0.8235294117647058,0.001058816909790039,0.7438330170777988
"KNN, 5, manhattan_distance, reliefF_weight, shepard, DROP3",Hepatitis/5,DROP3,0.8235294117647058,0.000997781753540039,0.7438330170777988
"KNN, 5, clark_distance, reliefF_weight, majority_class, DROP3",Hepatitis/5,DROP3,0.8235294117647058,0.0020618438720703125,0.7438330170777988
"KNN, 5, clark_distance, reliefF_weight, inverse_distance_weighted, DROP3",Hepatitis/5,DROP3,0.8235294117647058,0.0019931793212890625,0.7438330170777988
"KNN, 5, clark_distance, reliefF_weight, shepard, DROP3",Hepatitis/5,DROP3,0.7647058823529411,0.0009965896606445312,0.7137254901960784
"KNN, 7, euclidean_distance, reliefF_weight, majority_class, DROP3",Hepatitis/5,DROP3,0.8235294117647058,0.0019936561584472656,0.7438330170777988
"KNN, 7, euclidean_distance, reliefF_weight, inverse_distance_weighted, DROP3",Hepatitis/5,DROP3,0.8235294117647058,0.001993417739868164,0.7438330170777988
"KNN, 7, euclidean_distance, reliefF_weight, shepard, DROP3",Hepatitis/5,DROP3,0.8235294117647058,0.0009961128234863281,0.7438330170777988
"KNN, 7, manhattan_distance, reliefF_weight, majority_class, DROP3",Hepatitis/5,DROP3,0.8235294117647058,0.0010666847229003906,0.7438330170777988
"KNN, 7, manhattan_distance, reliefF_weight, inverse_distance_weighted, DROP3",Hepatitis/5,DROP3,0.8235294117647058,0.0009968280792236328,0.7438330170777988
"KNN, 7, manhattan_distance, reliefF_weight, shepard, DROP3",Hepatitis/5,DROP3,0.8235294117647058,0.0019922256469726562,0.7438330170777988
"KNN, 7, clark_distance, reliefF_weight, majority_class, DROP3",Hepatitis/5,DROP3,0.8235294117647058,0.0010235309600830078,0.7438330170777988
"KNN, 7, clark_distance, reliefF_weight, inverse_distance_weighted, DROP3",Hepatitis/5,DROP3,0.8235294117647058,0.0009968280792236328,0.7438330170777988
"KNN, 7, clark_distance, reliefF_weight, shepard, DROP3",Hepatitis/5,DROP3,0.8235294117647058,0.0009965896606445312,0.7438330170777988
"KNN, 1, euclidean_distance, equal_weight, majority_class, DROP3",Hepatitis/6,DROP3,0.8666666666666667,0.0009965896606445312,0.8666666666666667
"KNN, 1, euclidean_distance, equal_weight, inverse_distance_weighted, DROP3",Hepatitis/6,DROP3,0.8666666666666667,0.0009965896606445312,0.8666666666666667
"KNN, 1, euclidean_distance, equal_weight, shepard, DROP3",Hepatitis/6,DROP3,0.8666666666666667,0.0009965896606445312,0.8666666666666667
"KNN, 1, manhattan_distance, equal_weight, majority_class, DROP3",Hepatitis/6,DROP3,0.8666666666666667,0.00150299072265625,0.8666666666666667
"KNN, 1, manhattan_distance, equal_weight, inverse_distance_weighted, DROP3",Hepatitis/6,DROP3,0.8666666666666667,0.0009963512420654297,0.8666666666666667
"KNN, 1, manhattan_distance, equal_weight, shepard, DROP3",Hepatitis/6,DROP3,0.8666666666666667,0.0019936561584472656,0.8666666666666667
"KNN, 1, clark_distance, equal_weight, majority_class, DROP3",Hepatitis/6,DROP3,0.7333333333333333,0.001993417739868164,0.7333333333333333
"KNN, 1, clark_distance, equal_weight, inverse_distance_weighted, DROP3",Hepatitis/6,DROP3,0.7333333333333333,0.0009968280792236328,0.7333333333333333
"KNN, 1, clark_distance, equal_weight, shepard, DROP3",Hepatitis/6,DROP3,0.7333333333333333,0.0009965896606445312,0.7333333333333333
"KNN, 3, euclidean_distance, equal_weight, majority_class, DROP3",Hepatitis/6,DROP3,0.8,0.0019936561584472656,0.711111111111111
"KNN, 3, euclidean_distance, equal_weight, inverse_distance_weighted, DROP3",Hepatitis/6,DROP3,0.8666666666666667,0.000997304916381836,0.8384615384615385
"KNN, 3, euclidean_distance, equal_weight, shepard, DROP3",Hepatitis/6,DROP3,0.8,0.0009970664978027344,0.7840000000000001
"KNN, 3, manhattan_distance, equal_weight, majority_class, DROP3",Hepatitis/6,DROP3,0.8,0.001993417739868164,0.711111111111111
"KNN, 3, manhattan_distance, equal_weight, inverse_distance_weighted, DROP3",Hepatitis/6,DROP3,0.8,0.0009965896606445312,0.7840000000000001
"KNN, 3, manhattan_distance, equal_weight, shepard, DROP3",Hepatitis/6,DROP3,0.8666666666666667,0.0019931793212890625,0.8666666666666667
"KNN, 3, clark_distance, equal_weight, majority_class, DROP3",Hepatitis/6,DROP3,0.8,0.0009968280792236328,0.711111111111111
"KNN, 3, clark_distance, equal_weight, inverse_distance_weighted, DROP3",Hepatitis/6,DROP3,0.8,0.0009970664978027344,0.7840000000000001
"KNN, 3, clark_distance, equal_weight, shepard, DROP3",Hepatitis/6,DROP3,0.7333333333333333,0.0009965896606445312,0.7333333333333333
"KNN, 5, euclidean_distance, equal_weight, majority_class, DROP3",Hepatitis/6,DROP3,0.8,0.0009965896606445312,0.711111111111111
"KNN, 5, euclidean_distance, equal_weight, inverse_distance_weighted, DROP3",Hepatitis/6,DROP3,0.8666666666666667,0.0009970664978027344,0.8384615384615385
"KNN, 5, euclidean_distance, equal_weight, shepard, DROP3",Hepatitis/6,DROP3,0.8,0.0009963512420654297,0.7840000000000001
"KNN, 5, manhattan_distance, equal_weight, majority_class, DROP3",Hepatitis/6,DROP3,0.8,0.001992940902709961,0.711111111111111
"KNN, 5, manhattan_distance, equal_weight, inverse_distance_weighted, DROP3",Hepatitis/6,DROP3,0.8,0.0019931793212890625,0.7840000000000001
"KNN, 5, manhattan_distance, equal_weight, shepard, DROP3",Hepatitis/6,DROP3,0.8666666666666667,0.0009982585906982422,0.8666666666666667
"KNN, 5, clark_distance, equal_weight, majority_class, DROP3",Hepatitis/6,DROP3,0.8,0.0019931793212890625,0.711111111111111
"KNN, 5, clark_distance, equal_weight, inverse_distance_weighted, DROP3",Hepatitis/6,DROP3,0.8,0.001993417739868164,0.7840000000000001
"KNN, 5, clark_distance, equal_weight, shepard, DROP3",Hepatitis/6,DROP3,0.7333333333333333,0.0009965896606445312,0.7333333333333333
"KNN, 7, euclidean_distance, equal_weight, majority_class, DROP3",Hepatitis/6,DROP3,0.8,0.0009965896606445312,0.711111111111111
"KNN, 7, euclidean_distance, equal_weight, inverse_distance_weighted, DROP3",Hepatitis/6,DROP3,0.8666666666666667,0.0009968280792236328,0.8384615384615385
"KNN, 7, euclidean_distance, equal_weight, shepard, DROP3",Hepatitis/6,DROP3,0.8,0.0009968280792236328,0.7840000000000001
"KNN, 7, manhattan_distance, equal_weight, majority_class, DROP3",Hepatitis/6,DROP3,0.8,0.0019948482513427734,0.711111111111111
"KNN, 7, manhattan_distance, equal_weight, inverse_distance_weighted, DROP3",Hepatitis/6,DROP3,0.8,0.0009963512420654297,0.7840000000000001
"KNN, 7, manhattan_distance, equal_weight, shepard, DROP3",Hepatitis/6,DROP3,0.8666666666666667,0.0015020370483398438,0.8666666666666667
"KNN, 7, clark_distance, equal_weight, majority_class, DROP3",Hepatitis/6,DROP3,0.8,0.0009965896606445312,0.711111111111111
"KNN, 7, clark_distance, equal_weight, inverse_distance_weighted, DROP3",Hepatitis/6,DROP3,0.8,0.0009965896606445312,0.7840000000000001
"KNN, 7, clark_distance, equal_weight, shepard, DROP3",Hepatitis/6,DROP3,0.7333333333333333,0.0009965896606445312,0.7333333333333333
"KNN, 1, euclidean_distance, information_gain_weight, majority_class, DROP3",Hepatitis/6,DROP3,0.2,0.001992940902709961,0.06666666666666667
"KNN, 1, euclidean_distance, information_gain_weight, inverse_distance_weighted, DROP3",Hepatitis/6,DROP3,0.2,0.0009968280792236328,0.06666666666666667
"KNN, 1, euclidean_distance, information_gain_weight, shepard, DROP3",Hepatitis/6,DROP3,0.2,0.0019931793212890625,0.06666666666666667
"KNN, 1, manhattan_distance, information_gain_weight, majority_class, DROP3",Hepatitis/6,DROP3,0.2,0.0019991397857666016,0.06666666666666667
"KNN, 1, manhattan_distance, information_gain_weight, inverse_distance_weighted, DROP3",Hepatitis/6,DROP3,0.2,0.0009984970092773438,0.06666666666666667
"KNN, 1, manhattan_distance, information_gain_weight, shepard, DROP3",Hepatitis/6,DROP3,0.2,0.0009970664978027344,0.06666666666666667
"KNN, 1, clark_distance, information_gain_weight, majority_class, DROP3",Hepatitis/6,DROP3,0.2,0.0019941329956054688,0.06666666666666667
